 draft,n.草稿；汇票；征兵 vt.起草；征兵,,,,,
 drain,v.排水，耗尽 n.排水管，排水沟；消耗,,,,,
 drainage,n.排水系统，下水道，排水,,,,,
 dramatic,a.戏剧性的，戏剧的,,,,,
 drastic,a.激烈的，猛烈的,,,,,
 drawback,n.障碍；不利,,,,,
 dread,n./v.畏惧；恐惧,,,,,
 dreadful,a.令人担心的，遭透的,,,,,
 dreary,a.沉闷的，阴沉的,,,,,
 drench,v.使淋透，使湿透,,,,,
 drift,vi.漂流，流浪 n.漂流，漂流物，趋势,,,,,
 drill,n.钻，钻头，操练，练习 v.钻孔，操练,,,,,
 drought,n.干旱,,,,,
 drown,v.淹死，(高声音)遮掩(低声音),,,,,
 drowse,v./n.瞌睡,,,,,
 drudgery,n.苦工，重活，单调乏味的工作,,,,,
 dual,a.二重的，双的,,,,,
 dub,vt.(以某种称号)授予；给...起绰号；复制,,,,,
 dubious,a.半信半疑的,,,,,
 due,a.应支付的，正当的，预定应到的(to)，由于,,,,,
 dull,a.阴暗的，迟钝的，沉闷的，钝的 v.变钝,,,,,
 duly,ad.按时地，适当地,,,,,
 dumb,a.哑的；暂不说话的；愚笨的,,,,,
 dump,vt.倒垃圾，倾销 n.堆垃圾的地方,,,,,
 duplicate,a.完全一样的，复制的 n.复制品 vt.复写,,,,,
 durable,a.耐用的 n.耐用品,,,,,
 dwarf,n.矮子，矮小的动植物 vt.使...矮小,,,,,
 dwell,vi.居住；详述,,,,,
 dwindle,"vi.缩小, 减小",,,,,
 dynamic,a.精力充沛的；动力的 n.(pl.)力学，动力学,,,,,
 earnest,a.认真的，坚决的,,,,,
 ease,v./n.减轻，放松，小心移置；舒适,,,,,
 Easter,n.复活节,,,,,
 eccentric,n./a.古怪(的)，偏执(的)，不同心(的),,,,,
 echo,n./v.回声，反响,,,,,
 eclipse,n./v.[天](日，月)蚀,,,,,
 ecology,n.生态学,,,,,
 economic,a.经济的；经济学的，便宜的,,,,,
 economical,a.节约的,,,,,
 economics,n.经济学,,,,,
 economy,n.经济；节约,,,,,
 eddy,n./v.漩涡,,,,,
 edge,n.加；边界 v.给...加上边，徐徐移动,,,,,
 be on edge,紧张不安,,,,,
 edible,a.可以食用的,,,,,
 edit,vt.编辑，剪辑,,,,,
 edition,n.版本，版次,,,,,
 editorial,n.社论 a.编辑的，编者的,,,,,
 efficient,a.能胜任的，效率高的,,,,,
 ego,n.自我，自己，个人思考和感觉能力,,,,,
 eject,vt.驱逐，排出,,,,,
 elaborate,a.复杂的；详尽的 vt.做详细说明,,,,,
 elapse,vt.(时间)流逝,,,,,
 eke,vt.增加；放长,,,,,
 eke out,使能持久，竭力维持,,,,,
 elastic,a.弹性的，有伸缩性的 n.橡皮圈,,,,,
 elated,a.欢欣鼓舞的,,,,,
 elbow,n.肘；衣服肘部 v.用肘推、挤,,,,,
 elderly,a.年纪相当大的,,,,,
 electrical,a.电的，电气科学的,,,,,
 electrician,n.电工，电学家,,,,,
 electronic,adj.电子的，用电子操纵的,,,,,
 electronics,n.电子学(单数),,,,,
 elegant,a.优美的，雅致的,,,,,
 elementary,adj.基本的，初级的,,,,,
 elevate,vt.升高，抬起，提高,,,,,
 elevator,n.[美]电梯，升降机,,,,,
 elicit,vt.引出，诱出,,,,,
 eligible,a.合格的，适宜的,,,,,
 eliminate,vt.消灭，消除,,,,,
 elite,n./a.社会精华(的)，高贵者(的),,,,,
 eloquent,adj.雄辩的,,,,,
 elsewhere,ad.在别处，向别处,,,,,
 embargo,n./v.禁止贸易,,,,,
 embark,v.上船；从事；开始,,,,,
 embarrass,vt.使为难，使尴尬,,,,,
 embassy,n.大使馆,,,,,
 embed,vt.把嵌入，使扎根于社会，使深留脑中,,,,,
 embody,vt.体现；使具体化,,,,,
 embrace,v./n.拥抱；利用；包含,,,,,
 emerge,vi.出现，浮现，暴露,,,,,
 emergency,n.紧急情况，突发事件,,,,,
 emigrate,vi.移居国外,,,,,
 eminent,a.著名的，卓越的,,,,,
 emit,vt.散发；发射,,,,,
 emotion,n.感情；情绪；激动,,,,,
 emphasize,v.强调，加强...的语气,,,,,
 empirical,adj.经验主义的,,,,,
 employment,n.职业；雇用；使用,,,,,
 enclose,vt.把围起来，把...封入信封,,,,,
 enclosure,n.围栏；附件,,,,,
 encounter,vt./n.遭遇，意外地遇到,,,,,
 encyclopedia,n.百科全书,,,,,
 end,n./v.末端，尽头，结束,,,,,
 make ends meet,量入为出,,,,,
 at a loose end,不知做什么好,,,,,
 on end,直立,,,,,
 put an end to,停止,,,,,
 in the end,最后,,,,,
 end up,告终,,,,,
 endeavour,n./vi.努力，力图,,,,,
 endorse,vt.背书，签署(姓名)，赞同,,,,,
 endow,vt.捐款，资助,,,,,
 endurance,n.忍耐力，忍耐,,,,,
 energetic,a.精力充沛的；精力旺盛的,,,,,
 enforce,vt.强迫服从；实施；加强,,,,,
 engage,v.雇用；从事；订婚；吸引；啮合,,,,,
 engagement,n.订婚；约会，交战,,,,,
 engrave,vt.刻上；铭记,,,,,
 engross,vt.占用；吸引,,,,,
 enhance,vt.提高(强度、力量、数量等)，增加(进),,,,,
 enlighten,vt.启发，开导,,,,,
 enormous,adj.巨大的，庞大的,,,,,
 enquire,v.询问，打听,,,,,
 enquiry,n.询问，打听,,,,,
 enrich,vt.使丰富，加料于，增进,,,,,
 enroll,v.招收，入伍，入学,,,,,
 enrolment,n.登记，入学,,,,,
 ensemble,n.全体；演唱组,,,,,
 ensue,vi.跟着发生；结果是,,,,,
 entail,vt.使必需,,,,,
 entangle,vt.缠住，套住,,,,,
 enterprise,n.艰巨的事业；事业心，企业,,,,,
 entertainment,n.娱乐，招待，表演,,,,,
 enthusiasm,n.娱乐，招待，表演,,,,,
 enthusiastic,a.热情的，热心的,,,,,
 entitle,vt.给(书)题名；给予...权利,,,,,
 entity,n.实体；存在,,,,,
 entreat,vt.恳求，央求,,,,,
 entrepreneur,"n.[法]企业家, 演出承包人",,,,,
 entry,n.进入，入口；条目，词条,,,,,
 environment,n.环境,,,,,
 envisage,vt.想象；期望；设想,,,,,
 envy,n./vt.忌妒，妒忌的对象；羡慕,,,,,
 enzyme,n.酶,,,,,
 ephemeral,adj.短暂的,,,,,
 epidemic,adj.(疾病)流行性的，传染的,,,,,
 episode,n.一系列事件中的一个事件,,,,,
 epoch,n.新纪元，新时代,,,,,
 equal,a./n./vt.相等的，相等于，相等匹敌,,,,,
 equation,n.方程式，等式,,,,,
 equator,n.赤道,,,,,
 equilibrium,n.平衡，均衡,,,,,
 equitable,adj.公平的；公正的,,,,,
 equity,n.公平；公正；无固定利息的股票,,,,,
 equivalent,a./n.相等的，相同,,,,,
 equivocal,adj.暧昧的，可疑的,,,,,
 eradicate,vt.根除；消除,,,,,
 erase,vt.擦掉，抹掉,,,,,
 erect,vt.建立，使竖立 a.直立的，竖直的,,,,,
 erosion,n.腐蚀，侵蚀,,,,,
 errand,n.差使；差事,,,,,
 erratic,a.古怪的，反复无常的，不稳定的,,,,,
 erroneous,a.错误的，不正确的,,,,,
 erupt,vi.喷发，爆发,,,,,
 escalate,v.升级，逐渐发展,,,,,
 escalator,n.自动扶梯,,,,,
 escort,n.护卫者；护航舰 vt.护送，护卫,,,,,
 essay,n.文章，小品文，随笔,,,,,
 essence,n.本质，香精,,,,,
 essential,n./a.本质(的)，必要(的),,,,,
 establish,vt.建立，委任；安置；证实；确立,,,,,
 estate,n.房地产；财产,,,,,
 esteem,n./vt.尊重，珍重,,,,,
 estimate,n..估计，估价 v.评价，估量,,,,,
 eternal,adj.永久的，不朽的，不停的,,,,,
 ethnic,a.种族的；人种学的,,,,,
 etiquette,"n.礼仪, 礼节",,,,,
 evacuate,vt.撤离，疏散，排清,,,,,
 evade,"vt.回避, 躲避",,,,,
 evaluate,v.估...的价，定...的值,,,,,
 evaporate,v.使蒸发，使脱水，消失,,,,,
 even,ad.甚至还 a.平的，双数的 vt.使平坦,,,,,
 eventually,ad.终于，最后,,,,,
 everlasting,adj.永久的，永恒的,,,,,
 evict,v.驱逐,,,,,
 evoke,vt.唤起；引起,,,,,
 evolution,n.演变，进展，进化,,,,,
 exacerbate,v.加重；恶化,,,,,
 exaggerate,v.夸大，夸张,,,,,
 exasperate,v.激怒，使恼火,,,,,
 excavate,v.挖掘，挖出,,,,,
 exceed,vt.比...大，超出,,,,,
 exceedingly,"ad.非常, 极端地",,,,,
 excel,v.杰出，胜过，优于,,,,,
 exceptional,a.异常的，优越的,,,,,
 excerpt,n.摘录，节录,,,,,
 excess,n.超越；超过；暴行 a.额外的，附加的,,,,,
 exchange,v./n.交换；兑换,,,,,
 exclaim,v.呼叫，惊叫,,,,,
 exclude,vt.把某人排除在外，排除(可能性等),,,,,
 exclusive,a.孤傲的；不愿吸收新会员的；索价高昂的,,,,,
 exclusively,ad.专门地，排除其他地,,,,,
 excrement,n.排泄物，粪便,,,,,
 excursion,n.远足，短途旅行,,,,,
 execute,vt.实行，贯彻，实施；处死；演奏,,,,,
 execution,n.演奏技巧；死刑,,,,,
 executive,a.执行的，行政的 n.行政部门，行政人员,,,,,
 exemplify,vt.举例说明，作为...的例证,,,,,
 exempt,vt./a.免除，被豁免的,,,,,
 exert,vt.发挥，行使，尽力,,,,,
 exhaust,n.排气 vt.抽空，汲光,,,,,
 exhilarate,vt.使振奋，使高兴,,,,,
 exhort,v.劝告,,,,,
 exile,n./vt.流放，离乡背井,,,,,
 exorbitant,adj.要价过高的，过分的,,,,,
 exotic,adj.外国种的；奇异的,,,,,
 expand,vt.使扩大，展开，膨胀,,,,,
 expedient,a.有用的，有利的 n.紧急的办法，权宜之计,,,,,
 expedition,n.远征，探险(队)，考察(队),,,,,
 expel,vt.驱逐，开除；排出,,,,,
 expend,vt.消费，用尽,,,,,
 expenditure,n.支出，花费，消费量,,,,,
 expertise,n.专门知识，专门技能,,,,,
 expire,vi.满期，到期,,,,,
 explicit,adj.清楚的，明确的,,,,,
 explode,v.(使)爆炸，爆发,,,,,
 exploit,n.英雄行为，辉煌功绩 vt.开拓，开采，剥削,,,,,
 explore,v.勘察，考查；探索,,,,,
 explosive,n./a.爆炸(的)，爆发性(的),,,,,
 export,vt.输出，出口 n.出口，出口企业，出口品,,,,,
 expose,"vt.揭发, 使暴露，使曝光",,,,,
 exposition,n.阐述，讲解；展览会,,,,,
 expulsion,n.驱逐; 开除,,,,,
 exquisite,a.优美的，精巧的,,,,,
 extend,v.伸出，延长；给予；扩大,,,,,
 extent,n.广度，长度，程度,,,,,
 exterior,a./n.外部的；外来的，外表,,,,,
 exterminate,vt.灭绝，根除,,,,,
 external,adj.外面的，外部的,,,,,
 extinct,a.消灭了的，熄灭了的，绝种的,,,,,
 extinguish,vt.熄灭，扑灭,,,,,
 extort,v.强取，勒索,,,,,
 extra,a./ad./n.额外的/地，非常，另外；额外的,,,,,
 extract,vt.拔出；榨取；摘录 n.抽出物，选录,,,,,
 extravagant,adj.奢侈的，过分的,,,,,
 extreme,adj.极度的，尽头的 n.极端，相反的性质,,,,,
 exuberant,a.茂盛的，精力充沛的,,,,,
 eye,n./vt.眼睛；看,,,,,
 have an eye for,善于鉴赏,,,,,
 keep an eye on,密切注视,,,,,
 open sb's eyes to,使某人看清,,,,,
 see eye to eye with,看法完全一致,,,,,
 up to one's eyes in,埋头于,,,,,
 fabric,n.织物，构造；结构,,,,,
 fabricate,vt.装配，制造，捏造,,,,,
 fabulous,a.寓言般的；惊人的，难以置信的,,,,,
 face,n.脸，表情 v.面向，正视，承认，呈现...,,,,,
 in one's face,公开地,,,,,
 to one's face,坦白地,,,,,
 lose face,丢面子,,,,,
 save one's face,保全面子,,,,,
 face up to sth,勇敢地对付,,,,,
 facet,n.刻面，(问题的)一个方面,,,,,
 facilitate,vt.使便利,,,,,
 facility,n.灵巧，熟练；设备,,,,,
 factor,n.因素，要素,,,,,
 faculty,n.才能；(大学的)系科；学院全体教员,,,,,
 fade,v.(使)褪色，逐渐消失,,,,,
 Fahrenheit,n.华氏温度计,,,,,
 faint,a.微弱的，不清楚的 n./vi.昏晕,,,,,
 faith,n.信任，信仰,,,,,
 do sth in bad faith,欺诈地,,,,,
 do sth in good faith,诚实地,,,,,
 fake,n.假货，骗子 vt.伪造,,,,,
 fall,n./vi.落下，降落，倒坍，垂下,,,,,
 fall short of,不足，达不到,,,,,
 fall back,后退,,,,,
 fall back on,求助于,,,,,
 fall behind,落后,,,,,
 fall behind with,拖欠未付(租金等),,,,,
 fallacy,n.谬论,,,,,
 fallible,a.易犯错误的，错误难免的,,,,,
 falter,v.蹒跚；声音发抖；支吾,,,,,
 fame,n.名声，名誉,,,,,
 familiar,a.熟悉的，通晓的；亲密的，常见的,,,,,
 famine,n.饥荒,,,,,
 fanatic,a./n.狂热的，狂热者,,,,,
 fancy,"a.颜色鲜艳的;奇特的n./v.想象力,设想",,,,,
 fantastic,a.奇异的；荒谬的，极好的,,,,,
 fantasy,n.幻想，怪念头,,,,,
 fare,n.车(船)费,,,,,
 farewell,int./n./a.再见；临别的，告别的,,,,,
 fascinate,v.使神魂颠倒，迷住,,,,,
 fascinating,a.迷人的,,,,,
 fastidious,adj.难讨好的，爱挑剔的,,,,,
 fatal,a.致命的，命运的，注定的,,,,,
 fatigue,n./vt.疲劳，(金属)疲劳，杂役,,,,,
 fatuous,adj.愚昧的；蠢的,,,,,
 fault,n.缺点；毛病，过错；(地质)断层,,,,,
 at fault,出毛病,,,,,
 find fault with,埋怨，挑剔,,,,,
 favour,n./vt.好感，赞成，偏爱,,,,,
 in favour of,赞成，以...为收款人,,,,,
 in sb's favour,对某人有利,,,,,
 do sb a favour,为某人帮个忙,,,,,
 feasible,a.可行的，可信的,,,,,
 feast,n./v.筵席，宴请，使享受,,,,,
 feat,n.技艺，功绩，武艺,,,,,
 feature,n./vt.脸一部分，面貌，特征，特写，故事,,,,,
 federation,"n.联邦, 联盟, 同盟",,,,,
 fee,n.费，报名费，会费,,,,,
 feeble,a.虚弱的，无力的,,,,,
 feedback,n.反应，用户反应,,,,,
 feel,v./n.感觉，摸，感知；同情,,,,,
 feel for,同情,,,,,
 feel like,想要,,,,,
 fellowship,n.交情；团体；奖学金,,,,,
 female,n./a.女性(的)，[语]阴性(的),,,,,
 fend,v.抵挡,,,,,
 fend off,挡开,,,,,
 fend for oneself,照料自己,,,,,
 ferocious,a.凶猛的，凶残的,,,,,
 ferry,n./v.渡船；渡口，摆渡,,,,,
 fertile,a.肥沃的，创造力丰富的，能结果实的,,,,,
 fervent,a.热烈的；热情的,,,,,
 fester,vi.脓疮，(怨恨等)郁积，恶化,,,,,
 festival,n./a.节日(的)，表演会期(的),,,,,
 fetch,vt.(去)取，拿来；(货物)售的(价钱),,,,,
 fetter,n./vt.脚镣; 束缚,,,,,
 feud,n./vt.长期不和；争吵,,,,,
 fibre,n.纤维，结构；质地，性格,,,,,
 fickle,a.感情易变的；无常的,,,,,
 fidelity,n.忠诚，忠实; 精确,,,,,
 fierce,a.凶猛的，狂热的，强烈的，愤怒的,,,,,
 figure,n.数字，算术，图形，人物 v.相信，计算,,,,,
 file,n./vt.锉，锉刀；文件夹；归档；纵列,,,,,
 filter,n.滤器，滤光器 v.滤过，透过,,,,,
 filth,n.污秽，淫猥,,,,,
 finance,n./vt.财政，金融；资金,,,,,
 finite,a.有限的，限定的,,,,,
 fist,n.拳头,,,,,
 fit,"a.(病的)发作，痉挛 v./a.n.合适,试穿,安装 ",,,,,
 fit in with,适合,,,,,
 fitting,a.适合的，恰当的 n.试衣；建筑物中的装置,,,,,
 fixture,n.附属装置；运动项目,,,,,
 flabby,a.(肌肉)不结实的；软弱的,,,,,
 flake,n./vi.薄片；撒落,,,,,
 flame,n./vi.火焰，火舌,,,,,
 flank,n./vi.胁，侧翼，包抄...的侧翼,,,,,
 flap,n./v.拍打，挥动，垂下物；袋盖；慌乱,,,,,
 flare,vi./n.熊熊燃烧，突然燃烧，火光 v./n.张开,,,,,
 flash,n./v.闪光，闪现；简讯，浮华,,,,,
 flask,n.细颈瓶，扁形酒瓶,,,,,
 flatter,vt.阿谀，使高兴；(肖像)等胜过(真人真物),,,,,
 flaunt,vt.夸耀，夸饰,,,,,
 flavour,n./vt.味，风味，调味，特点,,,,,
 flaw,n.缺点，瑕疵,,,,,
 flee,v.逃走,,,,,
 fleet,n.舰队；船队,,,,,
 fleeting,"a.飞逝的, 短暂的",,,,,
 flesh,n.肉，肉体，果肉,,,,,
 flexible,a.易弯曲的；柔软的，灵活的,,,,,
 flicker,vi./n.闪烁，摇曳，闪现,,,,,
 fling,v./n.掷，抛；猛烈地移动；投入,,,,,
 flip,vt.把...往上抛，掷，抽打 vi.用指轻弹,,,,,
 flirt,v.挥动，调情 n.调情者；急动,,,,,
 float,n.浮子，浮标，(游行中的)彩车 v.漂浮,,,,,
 flock,n.(鸟兽)群，一群人；群集,,,,,
 flour,n.面粉,,,,,
 flourish,v./n.繁荣，挥舞,,,,,
 flu,n.流感,,,,,
 fluctuate,vi.(物价)涨落，起落，波动,,,,,
 fluent,a.说话流利的，(演说等)流畅的,,,,,
 fluff,n.(织物上的)绒毛 vt.抖开，抖松,,,,,
 fluid,n.流体 adj.流动的，不固定的,,,,,
 flush,n.奔流，兴奋，激动 a.齐平的；富有的,,,,,
 flutter,v./n.振翼，颤动，(心脏)不规则跳动,,,,,
 flux,n.流动；流,,,,,
 flyover,n.公路上的陆桥,,,,,
 foam,n.泡沫,,,,,
 focus,n./v.焦点，集中,,,,,
 foil,n.金属薄片；陪衬物；钝头剑,,,,,
 forecast,vt./n.预测，预报,,,,,
 foremost,a./ad.最重要的(地)，第一流的(地),,,,,
 first and foremost,首先,,,,,
 forerunner,n.前征，先驱,,,,,
 foresee,vt.预见，预知,,,,,
 forfeit,vt./n.没收，丧失(物),,,,,
 forge,n.锻工车间，铁匠店 vt.锻造，伪造,,,,,
 forgive,vt.原谅，宽恕,,,,,
 format,n.格式，版式；形式，方式,,,,,
 formidable,adj.可怕的，难以对付的,,,,,
 formula,n.俗套话；公式，程式,,,,,
 formulate,vt.精确地表达；制订；用公式表示,,,,,
 fort,n.要塞; 堡垒,,,,,
 forte,n.长处，特长,,,,,
 forthcoming,a.即将出现的；现有的,,,,,
 fortify,vt.设防于；增强,,,,,
 fortnight,n.两星期,,,,,
 forum,n.论坛,,,,,
 fossil,n.化石,,,,,
 foster,vt.养育，领养,,,,,
 foul,a.恶臭的；邪恶的；暴风雨的n.犯规v.弄脏,,,,,
 fountain,n.泉水，喷泉；源泉,,,,,
 fraction,n.小部分；片断；分数,,,,,
 fracture,n.碎片，片断；分数,,,,,
 fragile,a.脆的；易断的,,,,,
 fragment,n.碎片，片断 vi.裂成碎片,,,,,
 fragrance,n.香味，香气,,,,,
 frail,a.脆弱的；脆弱的,,,,,
 framework,n.构架，框架,,,,,
 frantic,a.激动得发狂似的；狂暴的,,,,,
 fraud,n.诈骗，骗子,,,,,
 fraught,a.充满的；伴随的,,,,,
 freak,n.怪诞的思想、行动或事件；畸形的,,,,,
 freight,n.运货，货物 vt.运输,,,,,
 fret,v./n.烦恼，侵蚀,,,,,
 friction,n.摩擦，不和，倾轧,,,,,
 fridge,n.冰箱,,,,,
 fringe,n.缘饰，毛边，边缘，刘海 vt.装上缘饰,,,,,
 frontier,n.国境；尖端；新领域,,,,,
 frost,n.严寒，霜v.结霜;使(玻璃)具有光泽的表面,,,,,
 frown,vi./n.皱眉，不赞成,,,,,
 frugal,a.俭朴的，花钱少的,,,,,
 fruition,n.实现；完成,,,,,
 frustrate,vt.挫败；阻挠,,,,,
 fry,vt.油煎，油炒,,,,,
 fuel,n.燃料；刺激感情之物 vt.供给燃料,,,,,
 fulfil,vt.完成，履行,,,,,
 fume,n.烟，汽 v.熏，冒烟; 发怒,,,,,
 function,n.职责，作用；正式社会集会 vi.起作用,,,,,
 fundamental,a.基础的；十分重要的 n.基本原则,,,,,
 funeral,n.葬礼，丧葬,,,,,
 funnel,n.漏斗，烟囱 v.汇集,,,,,
 furious,adj.狂怒的,,,,,
 furnace,n.炉子，熔炉,,,,,
 furnish,vt.供应，用家具装备房子,,,,,
 fury,n.狂怒，愤怒的爆发,,,,,
 fuse,n.导火线，引信，保险丝 v.熔，烧断电路,,,,,
 fusion,n.熔合，熔接,,,,,
 fuss,n.大惊，小怪 v.忙乱，使烦躁,,,,,
 gaily,ad.快乐地，娱乐地,,,,,
 galaxy,n.星系；一群人,,,,,
 gale,n.大风，一阵喧闹,,,,,
 gallery,n.画廊，美术品陈列室；剧场顶层,,,,,
 gamble,v./n.赌博；投机,,,,,
 gang,n.一组，一队，(罪犯等)一帮，一群,,,,,
 gaol,n./vt.监狱，监禁,,,,,
 jail,n./v.监狱; 监禁,,,,,
 gape,vi.张口，张开，裂开 n.目瞪口呆,,,,,
 garbage,n.垃圾，污物,,,,,
 garment,n.(一件)衣服(长袍、外套),,,,,
 gasp,n./v.喘气，气喘吁吁地说,,,,,
 gaudy,a.绚丽的,,,,,
 gauge,"n.标准尺寸,(铁道)轨矩;雨量器；(电线)直径",,,,,
 gaunt,a.憔悴的，瘦弱的；荒凉的,,,,,
 gear,a.齿轮的；轮的、杠杆等装置的 v.使相适合,,,,,
 gene,n.基因,,,,,
 generalize,v.概括，归纳,,,,,
 generate,vt.使产生，使发生,,,,,
 generic,adj.一般的，普通的,,,,,
 generous,adj.慷慨的，丰盛的,,,,,
 genetic,a.遗传学的；发生的,,,,,
 genial,a.和蔼的，亲切的，温和的,,,,,
 genius,n.天才，天才人物，才华,,,,,
 gentle,adj.文雅的；有礼貌的,,,,,
 genuine,adj.真正的，名副其实的,,,,,
 geology,n.地质学；地质,,,,,
 geometry,n.几何学,,,,,
 germ,n.幼芽；起源；微生物,,,,,
 gesture,n./vi.姿势，手势；表示,,,,,
 get,v.使得，使成为某种状态，开始...起来,,,,,
 have got to,必须，不得不,,,,,
 get somewhere,(使)有结果,,,,,
 get nowhere,(使)无结果,,,,,
 get along,过活；生活，进展,,,,,
 get at sb,到达，得到，接近,,,,,
 get away,逃脱；离开,,,,,
 get away with sth,侥幸做成,,,,,
 get by,侥幸躲过，勉强生活,,,,,
 get sth down,吞下，写下,,,,,
 get down to sth,开始认真对待,,,,,
 get into,穿上，陷入，染上(习惯)，对…有兴趣,,,,,
 get off,开始,,,,,
 get on,使前进,,,,,
 get out,公布,,,,,
 get over sth,(从疾病等)恢复；克服,,,,,
 get round sb,说服某人做某事,,,,,
 get round sth,规避(法律),,,,,
 get round to doing sth,终于处理某事,,,,,
 get through,打通电话,,,,,
 get through sth,通过(考试等),,,,,
 ghastly,a.苍白的；可怕的；令人不快的,,,,,
 gigantic,a.巨大的；庞大的,,,,,
 giggle,v./n.咯咯地笑，傻笑,,,,,
 gist,n.要领,,,,,
 the gist,要旨,,,,,
 give,v.给，付给，允许，供给，传达,,,,,
 give way,撤退，坍陷,,,,,
 give way to sth,给...让路，为...所代表,,,,,
 give way to sb,让步，屈服,,,,,
 give in to sb,屈服，投降,,,,,
 give sth off,发出(烟，气),,,,,
 give out,用完，耗尽,,,,,
 give up,放弃,,,,,
 give sb up,表示对..不抱希望;不与某人来往；把...送,,,,,
 give oneself to,自首,,,,,
 give sth up,放弃；戒烟,,,,,
 given,a.假设的；约定的；同意的,,,,,
 glacier,n.冰河，冰川,,,,,
 glamour,n.魔力，魅力 vt.迷住,,,,,
 gland,n.腺,,,,,
 glare,n./v.眩目地照射，闪耀，瞪视,,,,,
 gleam,n./vi.微光，闪光，短暂而微弱的闪现,,,,,
 glide,vi./n.滑动，滑翔,,,,,
 glimmer,vi./n.(发)微光；少许，微量,,,,,
 glimpse,n./vt.一瞥，匆匆一看,,,,,
 glitter,vi./n.闪闪发光，闪光,,,,,
 global,n.全世界的，全球的；综合的,,,,,
 gloomy,a.黑暗的；郁闷的,,,,,
 glorious,a.辉煌的；壮丽的，光荣的,,,,,
 gloss,n.光泽，光滑；虚饰；注释 vt.加光泽于,,,,,
 gloss over,给以光滑的表面；掩饰,,,,,
 glossary,n.词汇表；术语汇编,,,,,
 glow,n.光辉 vi.发白热光；脸发红发热,,,,,
 glue,n.胶水，胶 vt.粘贴，紧贴,,,,,
 go,vi.去，离开；放置；达到；进入状态，变成,,,,,
 go far,经用，持久，成功,,,,,
 go to sb for,出售,,,,,
 go about,走动，流传,,,,,
 go about sth,从事,,,,,
 go after sb,追求，追逐,,,,,
 go back,回去，追溯,,,,,
 go by,走过；过去,,,,,
 go by the name of,称作,,,,,
 go down,(船)下沉，(太阳、月亮)落下；(价格)下降,,,,,
 go for sb,去请(人)，袭击,,,,,
 go in,进入，(太阳等)被云遮掩,,,,,
 go in for sth,参加(竞争)，酷爱,,,,,
 go into,进入；从事，(使自己)进入(状态),,,,,
 go off,爆炸，发射，坏了，不能吃了，进行,,,,,
 go off sb,失去兴趣,,,,,
 go on about sth,喋喋不休,,,,,
 go out,离家外出；参加社交活动；熄灭；(衣服)过 ,,,,,
 go over sth,仔细检查,,,,,
 go round,足够分配；绕道走,,,,,
 go round to a place,非正式去,,,,,
 go through,(生意)成交,,,,,
 go through sth,仔细讨论；搜查；经受；用光线,,,,,
 go up,上升；被建立；被炸毁,,,,,
 go up sth,攀登,,,,,
 go with sb,陪伴某人去，与某人相配,,,,,
 go with sth,陪伴某物去，与某物相配,,,,,
 go without sth,在缺少...的情况下勉强对付,,,,,
 go without saying,不言而喻，理所当然,,,,,
 goad,n.刺棒，刺痛物；激励 vt.激励，刺激,,,,,
 goal,n.(足球)球门；得分；目标,,,,,
 good,a./n.好的，好事,,,,,
 for good and all,永久地，一劳永逸地,,,,,
 gorgeous,a.华丽的，灿烂的；宜人的；可喜的,,,,,
 gossip,n.流言蜚语；报上社会新闻；爱传流言的人,,,,,
 gown,n.长袍；长外衣,,,,,
 grab,"v./n.掠夺,攫取,抓取",,,,,
 grace,n.恩惠；优美；善意；饭前后祷告 vt.使优美,,,,,
 do sth with a good grace,欣然做某事,,,,,
 do sth with a bad grace,勉强做某事,,,,,
 gracious,a.亲切的，和善的；任慈的,,,,,
 gradual,a.逐渐的，不陡的,,,,,
 granary,n.谷仓，粮仓,,,,,
 grand,adj.最重大的；豪华的；傲慢的；美妙的,,,,,
 grant,vt.同意给予，授予，承认 n.拨款；补助款,,,,,
 granular,a.颗粒状的，细粒的,,,,,
 graph,n.曲线图，图表,,,,,
 graphic,a.图解的；书写的；生动的,,,,,
 grate,n.火炉，炉格 v.擦碎，磨碎；擦响,,,,,
 gratitude,a.感激，感恩,,,,,
 gratuity,n.退职金；小账，小费,,,,,
 grave,adj.严重的 n.墓,,,,,
 gravel,n.沙砾，碎石,,,,,
 gravity,n.地球引力；重量；严重性,,,,,
 graze,v.(牲畜)吃草；放牧；擦过(牲畜)n.擦伤,,,,,
 grease,n.动物脂肪；油脂状物 vt.涂油脂于,,,,,
 greedy,a.贪吃的；贪婪的,,,,,
 grid,n.高压输电线路网；地图坐标方格；格栅,,,,,
 grief,n.悲伤，悲痛,,,,,
 grieve,v.(使)悲痛，(使)伤心,,,,,
 grill,n.(烤肉用的)烤架,,,,,
 grim,a.严格的，严厉的,,,,,
 grin,n./vi.露齿而笑，咧嘴一笑,,,,,
 grind,v./n.磨碎，折磨，压榨，磨光；苦差使,,,,,
 grip,v./n.紧握，抓紧，握力；柄,,,,,
 grit,n.粗砂；刚毅，勇气 vt.铺沙砾于,,,,,
 groan,v./n.呻吟，呻吟着表示;承受重压发出的声音,,,,,
 grope,v.暗中摸索,,,,,
 gross,a.粗俗的；过胖的；总的；毛的 vt.计得,,,,,
 growl,v./n.嗥叫；轰鸣；咆哮着说,,,,,
 grudge,vt.吝惜，不愿给 n.恶意，怨恨，忌妒,,,,,
 grumble,vi./n.埋怨，咕哝，发牢骚,,,,,
